scenario,condition,call,sequence_length,position_in_forward,coordinates_before,coordinates_after,target_gap,target_gap_error,all_position_patch_norms,next_block_input_exact,absolute_position,input_token_id,predicted_token_id,counterfactual_source_norm,random_actual_norm,rounding_error_norm,rounding_error_bound,actual_span_coordinates,actual_direction_cosine
syco_bullshit_v2_sw_pnf_03,random_identity_minus,51,1,0,"[-1.5409088134765625, -0.26027005910873413]","[-1.5409088134765625, -0.26027005910873413]",-7.5542134046554565,6.2735748291015625,[0.0],True,119,21840,34826,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,52,1,0,"[-1.837820291519165, -0.4570382833480835]","[-1.837820291519165, -0.4570382833480835]",-7.5542134046554565,6.173431396484375,[0.0],True,120,34826,364,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,53,1,0,"[-1.9038296937942505, -0.5517057776451111]","[-1.9038296937942505, -0.5517057776451111]",-7.5542134046554565,6.202089309692383,[0.0],True,121,364,1428,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,54,1,0,"[-1.9788103103637695, -0.35071733593940735]","[-1.9788103103637695, -0.35071733593940735]",-7.5542134046554565,5.926120758056641,[0.0],True,122,1428,4722,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,55,1,0,"[-1.8623802661895752, -0.6807894706726074]","[-1.8623802661895752, -0.6807894706726074]",-7.5542134046554565,6.372622489929199,[0.0],True,123,4722,23709,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,56,1,0,"[-1.7024803161621094, -0.2532069981098175]","[-1.7024803161621094, -0.2532069981098175]",-7.5542134046554565,6.104940414428711,[0.0],True,124,23709,7463,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,57,1,0,"[-0.9376034140586853, -0.33703336119651794]","[-0.9376034140586853, -0.33703336119651794]",-7.5542134046554565,6.953643321990967,[0.0],True,125,7463,310,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,58,1,0,"[-1.727941632270813, -0.689710795879364]","[-1.727941632270813, -0.689710795879364]",-7.5542134046554565,6.515982627868652,[0.0],True,126,310,5129,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,59,1,0,"[-1.9925503730773926, -0.5485192537307739]","[-1.9925503730773926, -0.5485192537307739]",-7.5542134046554565,6.110182285308838,[0.0],True,127,5129,11567,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,60,1,0,"[-1.6867789030075073, -0.6341633796691895]","[-1.6867789030075073, -0.6341633796691895]",-7.5542134046554565,6.501597881317139,[0.0],True,128,11567,7141,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,61,1,0,"[-1.760310173034668, -0.6286990642547607]","[-1.760310173034668, -0.6286990642547607]",-7.5542134046554565,6.422602653503418,[0.0],True,129,7141,1040,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,62,1,0,"[-1.522433876991272, -0.6023172736167908]","[-1.522433876991272, -0.6023172736167908]",-7.5542134046554565,6.634097099304199,[0.0],True,130,1040,19569,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,63,1,0,"[-1.37105131149292, -0.638292670249939]","[-1.37105131149292, -0.638292670249939]",-7.5542134046554565,6.821455001831055,[0.0],True,131,19569,3017,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,64,1,0,"[-1.5191587209701538, -0.609459638595581]","[-1.5191587209701538, -0.609459638595581]",-7.5542134046554565,6.644514560699463,[0.0],True,132,3017,466,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,65,1,0,"[-1.6223070621490479, -0.7636948823928833]","[-1.6223070621490479, -0.7636948823928833]",-7.5542134046554565,6.695601463317871,[0.0],True,133,466,66200,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,66,1,0,"[-1.4895336627960205, -0.5580443739891052]","[-1.4895336627960205, -0.5580443739891052]",-7.5542134046554565,6.6227240562438965,[0.0],True,134,66200,95331,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,67,1,0,"[-1.2771120071411133, -0.2925913631916046]","[-1.2771120071411133, -0.2925913631916046]",-7.5542134046554565,6.569692611694336,[0.0],True,135,95331,13,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,68,1,0,"[-1.1963378190994263, 0.12586697936058044]","[-1.1963378190994263, 0.12586697936058044]",-7.5542134046554565,6.232008934020996,[0.0],True,136,13,248046,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,69,1,0,"[-0.8552796840667725, -0.10844889283180237]","[-0.8552796840667725, -0.10844889283180237]",-7.5542134046554565,6.807382583618164,[0.0],True,137,248046,198,,,,,,
syco_bullshit_v2_sw_pnf_03,random_identity_minus,70,1,0,"[-1.9167437553405762, -0.20990410447120667]","[-1.9167437553405762, -0.20990410447120667]",-7.5542134046554565,5.847373962402344,[0.0],True,138,198,248044,,,,,,
syco_bullshit_v2_sw_pnf_03,random_17_minus,0,69,68,"[-1.5502445697784424, 0.38095927238464355]","[-1.5518032312393188, 0.3804982006549835]",-7.5542134046554565,5.621912002563477,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4258077144622803]",True,68,271,2665,3.4255640506744385,3.4258077144622803,0.019123611971735954,0.13685917854309082,"[[-0.0015588998794555664, -0.00046103447675704956]]",0.9999843835830688
syco_bullshit_v2_sw_pnf_03,random_17_minus,1,1,0,"[-1.169588327407837, -0.13119915127754211]","[-1.17111337184906, -0.1312968134880066]",-7.5542134046554565,6.514396667480469,[3.968947649002075],True,69,2665,11,3.9683403968811035,3.968947649002075,0.020580174401402473,0.149663046002388,"[[-0.001525120809674263, -9.777769446372986e-05]]",0.9999865889549255
syco_bullshit_v2_sw_pnf_03,random_17_minus,2,1,0,"[-1.5916752815246582, -0.17076057195663452]","[-1.5902693271636963, -0.1700228601694107]",-7.5542134046554565,6.13396692276001,[3.7350621223449707],True,70,11,243308,3.734992504119873,3.7350621223449707,0.021148279309272766,0.14437316358089447,"[[0.0014060810208320618, 0.0007377490401268005]]",0.9999839067459106
syco_bullshit_v2_sw_pnf_03,random_17_minus,3,1,0,"[-1.0774259567260742, -0.577081024646759]","[-1.0763740539550781, -0.5760815143585205]",-7.5542134046554565,7.053920745849609,[4.296410083770752],True,71,243308,15308,4.2958855628967285,4.296410083770752,0.02184588834643364,0.1573711484670639,"[[0.0010521188378334045, 0.0009996183216571808]]",0.9999870657920837
syco_bullshit_v2_sw_pnf_03,random_17_minus,4,1,0,"[-1.211696743965149, -0.8613238334655762]","[-1.2146097421646118, -0.8618506193161011]",-7.5542134046554565,7.201454162597656,[4.391410827636719],True,72,15308,12179,4.390857696533203,4.391410827636719,0.025307320058345795,0.16778461635112762,"[[-0.0029128380119800568, -0.0005268380045890808]]",0.9999833106994629
syco_bullshit_v2_sw_pnf_03,random_17_minus,5,1,0,"[-0.8935896754264832, -0.6750983595848083]","[-0.8952738642692566, -0.6760030388832092]",-7.5542134046554565,7.334942817687988,[4.467576026916504],True,73,12179,17887,4.46738862991333,4.467576026916504,0.02363363839685917,0.1679006963968277,"[[-0.001684345304965973, -0.0009047091007232666]]",0.9999859929084778
syco_bullshit_v2_sw_pnf_03,random_17_minus,6,1,0,"[-0.8108844757080078, -0.3595166504383087]","[-0.8093278408050537, -0.3604462146759033]",-7.5542134046554565,7.105331897735596,[4.327315807342529],True,74,17887,1954,4.327730178833008,4.327315807342529,0.0237797349691391,0.16833440959453583,"[[0.0015562400221824646, -0.0009295716881752014]]",0.999984860420227
syco_bullshit_v2_sw_pnf_03,random_17_minus,7,1,0,"[-1.067320466041565, -0.14313998818397522]","[-1.0675725936889648, -0.14338979125022888]",-7.5542134046554565,6.630030632019043,[4.0383830070495605],True,75,1954,369,4.038455963134766,4.0383830070495605,0.02343016117811203,0.16314299404621124,"[[-0.0002523791044950485, -0.0002498514950275421]]",0.9999831914901733
syco_bullshit_v2_sw_pnf_03,random_17_minus,8,1,0,"[-1.199353575706482, -0.3541700541973114]","[-1.1953791379928589, -0.3521701693534851]",-7.5542134046554565,6.711004734039307,[4.087648391723633],True,76,369,264,4.088248252868652,4.087648391723633,0.024192048236727715,0.1531415432691574,"[[0.003974586725234985, 0.0019998885691165924]]",0.9999825954437256
syco_bullshit_v2_sw_pnf_03,random_17_minus,9,1,0,"[-0.9347364902496338, -0.6333171129226685]","[-0.937248945236206, -0.6353651285171509]",-7.5542134046554565,7.2523298263549805,[4.419553279876709],True,77,264,30744,4.418030261993408,4.419553279876709,0.022444752976298332,0.16000334918498993,"[[-0.002512715756893158, -0.002047959715127945]]",0.9999871253967285
syco_bullshit_v2_sw_pnf_03,random_17_minus,10,1,0,"[-0.7039204835891724, -0.6654948592185974]","[-0.7059687972068787, -0.6646475791931152]",-7.5542134046554565,7.512892246246338,[4.5777788162231445],True,78,30744,7059,4.578246593475342,4.5777788162231445,0.02480984479188919,0.17404423654079437,"[[-0.002048362046480179, 0.000847306102514267]]",0.99998539686203
syco_bullshit_v2_sw_pnf_03,random_17_minus,11,1,0,"[-1.2257795333862305, -0.537946879863739]","[-1.2312419414520264, -0.5392069816589355]",-7.5542134046554565,6.862178802490234,[4.1838698387146],True,79,7059,494,4.182814121246338,4.1838698387146,0.02930503897368908,0.1646801382303238,"[[-0.005462475121021271, -0.0012600049376487732]]",0.9999755620956421
syco_bullshit_v2_sw_pnf_03,random_17_minus,12,1,0,"[-1.5731579065322876, -0.6114624738693237]","[-1.569340467453003, -0.6104758977890015]",-7.5542134046554565,6.595348834991455,[4.013918399810791],True,80,494,279,4.014713287353516,4.013918399810791,0.022706378251314163,0.1545361578464508,"[[0.0038172882050275803, 0.0009864941239356995]]",0.999984085559845
syco_bullshit_v2_sw_pnf_03,random_17_minus,13,1,0,"[-1.5379741191864014, -0.5591342449188232]","[-1.5344200134277344, -0.5573947429656982]",-7.5542134046554565,6.577188491821289,[4.0044121742248535],True,81,279,220,4.0040812492370605,4.0044121742248535,0.02155592106282711,0.14622211456298828,"[[0.003553919494152069, 0.001739412546157837]]",0.9999855160713196
syco_bullshit_v2_sw_pnf_03,random_17_minus,14,1,0,"[-1.1162803173065186, -0.37823641300201416]","[-1.1114622354507446, -0.3761581480503082]",-7.5542134046554565,6.818909645080566,[4.151288032531738],True,82,220,16,4.151144027709961,4.151288032531738,0.025383837521076202,0.15195046365261078,"[[0.004818093031644821, 0.0020782388746738434]]",0.9999812245368958
syco_bullshit_v2_sw_pnf_03,random_17_minus,15,1,0,"[-1.8791708946228027, -1.0092380046844482]","[-1.8754233121871948, -1.0088945627212524]",-7.5542134046554565,6.687685012817383,[4.072725296020508],True,83,16,24,4.072559833526611,4.072725296020508,0.021631810814142227,0.15508106350898743,"[[0.003747284412384033, 0.00034351274371147156]]",0.9999858140945435
syco_bullshit_v2_sw_pnf_03,random_17_minus,16,1,0,"[-1.367496132850647, -0.5847443342208862]","[-1.363446831703186, -0.5840456485748291]",-7.5542134046554565,6.7748122215271,[4.125277519226074],True,84,24,24,4.125831604003906,4.125277519226074,0.021834582090377808,0.13532745838165283,"[[0.004049383103847504, 0.0006985664367675781]]",0.9999860525131226
syco_bullshit_v2_sw_pnf_03,random_17_minus,17,1,0,"[-1.2830737829208374, -0.1623430997133255]","[-1.2803148031234741, -0.1615554690361023]",-7.5542134046554565,6.435454368591309,[3.9187512397766113],True,85,24,15,3.9189298152923584,3.9187512397766113,0.02277245558798313,0.15127642452716827,"[[0.002759277820587158, 0.0007876716554164886]]",0.9999831914901733
syco_bullshit_v2_sw_pnf_03,random_17_minus,18,1,0,"[-1.4347505569458008, -0.1893400251865387]","[-1.433638334274292, -0.18699336051940918]",-7.5542134046554565,6.307568550109863,[3.8437154293060303],True,86,15,82,3.8438663482666016,3.8437154293060303,0.023966673761606216,0.1619609296321869,"[[0.0011123791337013245, 0.0023466497659683228]]",0.9999805688858032
syco_bullshit_v2_sw_pnf_03,random_17_minus,19,1,0,"[-1.5132907629013062, 0.022136814892292023]","[-1.5117502212524414, 0.02205861732363701]",-7.5542134046554565,6.020404815673828,[3.665687084197998],True,87,82,321,3.6661548614501953,3.665687084197998,0.022481070831418037,0.15852384269237518,"[[0.0015403255820274353, -7.818639278411865e-05]]",0.9999812841415405
syco_bullshit_v2_sw_pnf_03,random_17_minus,20,1,0,"[-1.6244341135025024, 0.3589048683643341]","[-1.6259167194366455, 0.35808345675468445]",-7.5542134046554565,5.570213317871094,[3.39298677444458],True,88,321,682,3.393000364303589,3.39298677444458,0.021495528519153595,0.14511889219284058,"[[-0.0014823228120803833, -0.0008213818073272705]]",0.9999799132347107
syco_bullshit_v2_sw_pnf_03,random_17_minus,21,1,0,"[-1.458320140838623, -0.08659127354621887]","[-1.4575814008712769, -0.08644072711467743]",-7.5542134046554565,6.183073043823242,[3.76301908493042],True,89,682,2496,3.7631478309631348,3.76301908493042,0.02068609930574894,0.15065591037273407,"[[0.0007385089993476868, 0.00015059113502502441]]",0.9999849200248718
syco_bullshit_v2_sw_pnf_03,random_17_minus,22,1,0,"[-1.0598478317260742, 0.007255688309669495]","[-1.0612211227416992, 0.007053636014461517]",-7.5542134046554565,6.485939025878906,[3.953068256378174],True,90,2496,978,3.9528465270996094,3.953068256378174,0.022874344140291214,0.15579812228679657,"[[-0.0013731606304645538, -0.00020204484462738037]]",0.9999832510948181
syco_bullshit_v2_sw_pnf_03,random_17_minus,23,1,0,"[-1.3734287023544312, -0.501075029373169]","[-1.3693594932556152, -0.5005823969841003]",-7.5542134046554565,6.685436248779297,[4.071505546569824],True,91,978,11205,4.071586608886719,4.071505546569824,0.02589876390993595,0.1527954339981079,"[[0.004069264978170395, 0.0004926472902297974]]",0.9999797344207764
syco_bullshit_v2_sw_pnf_03,random_17_minus,24,1,0,"[-1.2723288536071777, -0.12876591086387634]","[-1.2694119215011597, -0.12820056080818176]",-7.5542134046554565,6.413002014160156,[3.9034886360168457],True,92,11205,303,3.9045674800872803,3.9034886360168457,0.0239678006619215,0.1566040813922882,"[[0.002917461097240448, 0.0005653202533721924]]",0.9999812841415405
syco_bullshit_v2_sw_pnf_03,random_17_minus,25,1,0,"[-1.7672865390777588, -0.3858450949192047]","[-1.765851378440857, -0.38549327850341797]",-7.5542134046554565,6.173855304718018,[3.7588083744049072],True,93,303,264,3.7588951587677,3.7588083744049072,0.01998058892786503,0.14597010612487793,"[[0.0014353711158037186, 0.0003519393503665924]]",0.999985933303833
syco_bullshit_v2_sw_pnf_03,random_17_minus,26,1,0,"[-1.5915004014968872, -0.4670015275478363]","[-1.5894266366958618, -0.4661653935909271]",-7.5542134046554565,6.430952072143555,[3.918386220932007],True,94,264,7072,3.9175243377685547,3.918386220932007,0.021613996475934982,0.14746421575546265,"[[0.0020736735314130783, 0.0008361563086509705]]",0.9999847412109375
syco_bullshit_v2_sw_pnf_03,random_17_minus,27,1,0,"[-1.850522756576538, -0.410207062959671]","[-1.8493083715438843, -0.4106132686138153]",-7.5542134046554565,6.115518569946289,[3.722088575363159],True,95,7072,12,3.722344160079956,3.722088575363159,0.02075306326150894,0.14821013808250427,"[[0.0012143850326538086, -0.00040617212653160095]]",0.9999845027923584
syco_bullshit_v2_sw_pnf_03,random_17_minus,28,1,0,"[-1.7614471912384033, -0.7476374506950378]","[-1.7581417560577393, -0.7465333938598633]",-7.5542134046554565,6.542605400085449,[3.9831974506378174],True,96,12,42466,3.9831864833831787,3.9831974506378174,0.021694812923669815,0.15094958245754242,"[[0.003305792808532715, 0.001104108989238739]]",0.9999852180480957
syco_bullshit_v2_sw_pnf_03,random_17_minus,29,1,0,"[-1.810420274734497, -0.21224185824394226]","[-1.8102796077728271, -0.2126941680908203]",-7.5542134046554565,5.95662784576416,[3.627854824066162],True,97,42466,3746,3.627427101135254,3.627854824066162,0.02253025397658348,0.1572907716035843,"[[0.00014088302850723267, -0.0004522949457168579]]",0.9999808073043823
syco_bullshit_v2_sw_pnf_03,random_17_minus,30,1,0,"[-1.8330931663513184, -0.3668287396430969]","[-1.8320726156234741, -0.36684858798980713]",-7.5542134046554565,6.0889892578125,[3.7074344158172607],True,98,3746,17287,3.7073683738708496,3.7074344158172607,0.0217076875269413,0.1514614075422287,"[[0.0010203607380390167, -1.9740313291549683e-05]]",0.9999828338623047
syco_bullshit_v2_sw_pnf_03,random_17_minus,31,1,0,"[-2.044109344482422, -0.3249748945236206]","[-2.0440680980682373, -0.3252924978733063]",-7.5542134046554565,5.835437774658203,[3.557159423828125],True,99,17287,6302,3.5569353103637695,3.557159423828125,0.021772289648652077,0.15310287475585938,"[[4.103034734725952e-05, -0.0003175996243953705]]",0.9999812841415405
syco_bullshit_v2_sw_pnf_03,random_17_minus,32,1,0,"[-1.8221015930175781, 0.08827193081378937]","[-1.8237923383712769, 0.08859819173812866]",-7.5542134046554565,5.641822814941406,[3.4371070861816406],True,100,6302,13,3.437255859375,3.4371070861816406,0.020872872322797775,0.1468677520751953,"[[-0.0016909539699554443, 0.00032626837491989136]]",0.9999816417694092
syco_bullshit_v2_sw_pnf_03,random_17_minus,33,1,0,"[-1.154679536819458, 0.5859163999557495]","[-1.1548556089401245, 0.5851014256477356]",-7.5542134046554565,5.81425666809082,[3.541107416152954],True,101,13,997,3.5405678749084473,3.541107416152954,0.025953710079193115,0.15688981115818024,"[[-0.000176209956407547, -0.0008149482309818268]]",0.9999731779098511
syco_bullshit_v2_sw_pnf_03,random_17_minus,34,1,0,"[-1.3929945230484009, -0.6265683770179749]","[-1.3892223834991455, -0.6252346038818359]",-7.5542134046554565,6.790225982666016,[4.134783744812012],True,102,997,39108,4.134699821472168,4.134783744812012,0.025027403607964516,0.14925803244113922,"[[0.0037723463028669357, 0.0013337768614292145]]",0.9999816417694092
syco_bullshit_v2_sw_pnf_03,random_17_minus,35,1,0,"[-1.9317480325698853, -0.44121402502059937]","[-1.9318292140960693, -0.4421629309654236]",-7.5542134046554565,6.064547538757324,[3.69326114654541],True,103,39108,7728,3.69341778755188,3.69326114654541,0.022982630878686905,0.15894590318202972,"[[-8.131563663482666e-05, -0.0009489879012107849]]",0.999980628490448
syco_bullshit_v2_sw_pnf_03,random_17_minus,36,1,0,"[-2.1789169311523438, -0.5202302932739258]","[-2.1798224449157715, -0.5195565819740295]",-7.5542134046554565,5.893947601318359,[3.5903313159942627],True,104,7728,24438,3.591306686401367,3.5903313159942627,0.01802154630422592,0.14737121760845184,"[[-0.0009057056158781052, 0.0006738454103469849]]",0.9999874234199524
syco_bullshit_v2_sw_pnf_03,random_17_minus,37,1,0,"[-1.6216793060302734, -0.14132195711135864]","[-1.620461106300354, -0.1409156769514084]",-7.5542134046554565,6.074667930603027,[3.7009987831115723],True,105,24438,18336,3.7004592418670654,3.7009987831115723,0.02383744902908802,0.15647216141223907,"[[0.0012183617800474167, 0.0004063025116920471]]",0.9999792575836182
syco_bullshit_v2_sw_pnf_03,random_17_minus,38,1,0,"[-1.8074291944503784, -0.4884085953235626]","[-1.8059628009796143, -0.48779964447021484]",-7.5542134046554565,6.236050605773926,[3.7997446060180664],True,106,18336,3145,3.799776315689087,3.7997446060180664,0.020850447937846184,0.1556372344493866,"[[0.0014662165194749832, 0.0006089657545089722]]",0.9999849796295166
syco_bullshit_v2_sw_pnf_03,random_17_minus,39,1,0,"[-1.7143181562423706, -0.6757474541664124]","[-1.7107691764831543, -0.6746277809143066]",-7.5542134046554565,6.518072128295898,[3.9691221714019775],True,107,3145,35983,3.9692516326904297,3.9691221714019775,0.022461336106061935,0.15632517635822296,"[[0.0035489890724420547, 0.0011197179555892944]]",0.9999840259552002
syco_bullshit_v2_sw_pnf_03,random_17_minus,40,1,0,"[-1.7319889068603516, -0.5408245325088501]","[-1.7293691635131836, -0.5399670600891113]",-7.5542134046554565,6.364811420440674,[3.8744122982025146],True,108,35983,1142,3.8751473426818848,3.8744122982025146,0.025475749745965004,0.16586549580097198,"[[0.0026192814111709595, 0.000857621431350708]]",0.9999784231185913
syco_bullshit_v2_sw_pnf_03,random_17_minus,41,1,0,"[-1.5728927850723267, -0.5760063529014587]","[-1.5695183277130127, -0.5751973390579224]",-7.5542134046554565,6.559892654418945,[3.993842601776123],True,109,1142,310,3.994466781616211,3.993842601776123,0.024222828447818756,0.15290303528308868,"[[0.003374338150024414, 0.000809013843536377]]",0.9999816417694092
syco_bullshit_v2_sw_pnf_03,random_17_minus,42,1,0,"[-1.9555838108062744, -0.7040330171585083]","[-1.952919840812683, -0.7029425501823425]",-7.5542134046554565,6.30423641204834,[3.839393377304077],True,110,310,264,3.8391709327697754,3.839393377304077,0.019924668595194817,0.15584801137447357,"[[0.0026636961847543716, 0.0010904334485530853]]",0.9999866485595703
syco_bullshit_v2_sw_pnf_03,random_17_minus,43,1,0,"[-1.884214162826538, -0.6185885071754456]","[-1.8827069997787476, -0.6182676553726196]",-7.5542134046554565,6.289773941040039,[3.8308639526367188],True,111,264,41042,3.8317079544067383,3.8308639526367188,0.019827473908662796,0.1478273868560791,"[[0.0015070661902427673, 0.00032078102231025696]]",0.9999866485595703
syco_bullshit_v2_sw_pnf_03,random_17_minus,44,1,0,"[-2.1431965827941895, -0.49825185537338257]","[-2.1426827907562256, -0.49814510345458984]",-7.5542134046554565,5.909675598144531,[3.6004016399383545],True,112,41042,10485,3.600066900253296,3.6004016399383545,0.02075577899813652,0.1538005769252777,"[[0.0005136840045452118, 0.00010664388537406921]]",0.9999834299087524
syco_bullshit_v2_sw_pnf_03,random_17_minus,45,1,0,"[-1.8019161224365234, -0.5404611229896545]","[-1.8002063035964966, -0.5408854484558105]",-7.5542134046554565,6.29489278793335,[3.8336143493652344],True,113,10485,10813,3.833852529525757,3.8336143493652344,0.022032177075743675,0.1555020809173584,"[[0.0017096493393182755, -0.00042434409260749817]]",0.999983549118042
syco_bullshit_v2_sw_pnf_03,random_17_minus,46,1,0,"[-1.2771100997924805, -0.4645130932331085]","[-1.2733502388000488, -0.4645211100578308]",-7.5542134046554565,6.745384216308594,[4.107461929321289],True,114,10813,7225,4.106982707977295,4.107461929321289,0.02702805958688259,0.15576954185962677,"[[0.00376015342772007, -8.042901754379272e-06]]",0.9999783039093018
syco_bullshit_v2_sw_pnf_03,random_17_minus,47,1,0,"[-1.7371281385421753, -0.6045346260070801]","[-1.7355228662490845, -0.6038072109222412]",-7.5542134046554565,6.422497749328613,[3.912383556365967],True,115,7225,11048,3.9124245643615723,3.912383556365967,0.0211046040058136,0.14978067576885223,"[[0.0016055479645729065, 0.0007274523377418518]]",0.9999854564666748
syco_bullshit_v2_sw_pnf_03,random_17_minus,48,1,0,"[-1.3672298192977905, -0.34326624870300293]","[-1.3638087511062622, -0.34229809045791626]",-7.5542134046554565,6.532702922821045,[3.9756979942321777],True,116,11048,11567,3.9765071868896484,3.9756979942321777,0.02310691960155964,0.15899960696697235,"[[0.003421301022171974, 0.0009681358933448792]]",0.9999831318855286
syco_bullshit_v2_sw_pnf_03,random_17_minus,49,1,0,"[-1.5408165454864502, -0.7418488264083862]","[-1.53728449344635, -0.7403641939163208]",-7.5542134046554565,6.757293224334717,[4.115588188171387],True,117,11567,18910,4.116215229034424,4.115588188171387,0.026272468268871307,0.16632406413555145,"[[0.0035318583250045776, 0.0014846660196781158]]",0.9999796748161316
syco_bullshit_v2_sw_pnf_03,random_17_minus,50,1,0,"[-1.6108754873275757, -0.3988577723503113]","[-1.6080737113952637, -0.3976111114025116]",-7.5542134046554565,6.343750953674316,[3.8625235557556152],True,118,18910,466,3.8627355098724365,3.8625235557556152,0.025741958990693092,0.16521906852722168,"[[0.002801762893795967, 0.0012466199696063995]]",0.9999777674674988
syco_bullshit_v2_sw_pnf_03,random_17_minus,51,1,0,"[-1.7591129541397095, -0.6748512983322144]","[-1.7563388347625732, -0.6749603152275085]",-7.5542134046554565,6.472835063934326,[3.9404444694519043],True,119,466,2446,3.940892219543457,3.9404444694519043,0.022101514041423798,0.15591149032115936,"[[0.0027739722281694412, -0.000109061598777771]]",0.9999842643737793
syco_bullshit_v2_sw_pnf_03,random_17_minus,52,1,0,"[-2.013329029083252, -0.5070189833641052]","[-2.01348876953125, -0.506029486656189]",-7.5542134046554565,6.046754360198975,[3.6834018230438232],True,120,2446,458,3.683394193649292,3.6834018230438232,0.019714511930942535,0.15393322706222534,"[[-0.000159338116645813, 0.0009896084666252136]]",0.9999858140945435
syco_bullshit_v2_sw_pnf_03,random_17_minus,53,1,0,"[-1.9753443002700806, -0.6674591302871704]","[-1.973881721496582, -0.6666083931922913]",-7.5542134046554565,6.2469401359558105,[3.8064119815826416],True,121,458,13082,3.8066563606262207,3.8064119815826416,0.018276389688253403,0.1400156468153,"[[0.0014625005424022675, 0.0008506104350090027]]",0.9999884963035583
syco_bullshit_v2_sw_pnf_03,random_17_minus,54,1,0,"[-1.8031498193740845, -0.5092769861221313]","[-1.8009387254714966, -0.5089225172996521]",-7.5542134046554565,6.262197494506836,[3.814748764038086],True,122,13082,11870,3.815157890319824,3.814748764038086,0.02357063628733158,0.16394755244255066,"[[0.0022112522274255753, 0.0003544464707374573]]",0.9999808669090271
syco_bullshit_v2_sw_pnf_03,random_17_minus,55,1,0,"[-1.6612299680709839, -0.11753016710281372]","[-1.659786343574524, -0.11736418306827545]",-7.5542134046554565,6.011791229248047,[3.6614978313446045],True,123,11870,4598,3.6611392498016357,3.6614978313446045,0.023736702278256416,0.16333988308906555,"[[0.001443527638912201, 0.00016595423221588135]]",0.9999790191650391
syco_bullshit_v2_sw_pnf_03,random_17_minus,56,1,0,"[-0.7335420250892639, -0.1540159285068512]","[-0.7337301969528198, -0.15353699028491974]",-7.5542134046554565,6.974020481109619,[4.248286247253418],True,124,4598,1056,4.247696876525879,4.248286247253418,0.02422226406633854,0.16416044533252716,"[[-0.00018813833594322205, 0.0004788227379322052]]",0.9999836683273315
syco_bullshit_v2_sw_pnf_03,random_17_minus,57,1,0,"[-1.3556184768676758, -0.6455262303352356]","[-1.3511054515838623, -0.6439917683601379]",-7.5542134046554565,6.847099781036377,[4.1697869300842285],True,125,1056,26606,4.169890880584717,4.1697869300842285,0.024564476683735847,0.1590951532125473,"[[0.004512796178460121, 0.00153438001871109]]",0.9999825954437256
syco_bullshit_v2_sw_pnf_03,random_17_minus,58,1,0,"[-1.5294946432113647, -0.6060251593589783]","[-1.526658535003662, -0.6041957139968872]",-7.5542134046554565,6.631750583648682,[4.0371413230896],True,126,26606,32524,4.038100242614746,4.0371413230896,0.02420794777572155,0.15931279957294464,"[[0.00283634290099144, 0.0018293000757694244]]",0.9999820590019226
syco_bullshit_v2_sw_pnf_03,random_17_minus,59,1,0,"[-2.003349542617798, -0.5991609692573547]","[-2.0021817684173584, -0.598322868347168]",-7.5542134046554565,6.150354385375977,[3.745680093765259],True,127,32524,10616,3.7449214458465576,3.745680093765259,0.023023856803774834,0.16243532299995422,"[[0.0011676866561174393, 0.0008379966020584106]]",0.999981164932251
